Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,group,category,n_genes
GO_Biological_Process_2021_fixed.gmt,actin filament bundle assembly (GO:0051017),1/33,0.17733095730063678,0.24846371418394303,7.815824175824176,13.519323991183047,AIF1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,actin filament bundle organization (GO:0061572),1/33,0.17733095730063678,0.24846371418394303,7.815824175824176,13.519323991183047,AIF1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,actin filament capping (GO:0051693),2/19,0.0054979689030295225,0.03918092781469315,24.49628406275805,127.4633899393196,CAPG;GSN,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,actin filament depolymerization (GO:0030042),1/11,0.06295034010487634,0.14953720637939974,24.227755102040817,66.99965481281787,GSN,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,actin filament organization (GO:0007015),5/152,0.002031211144198873,0.02194412448335384,6.565614533644575,40.70105233435907,CAPG;TPM4;AIF1;RAC1;GSN,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,actin filament polymerization (GO:0030041),3/29,0.0006462542847430924,0.010143738140271323,22.898488359262938,168.17376882628315,AIF1;RAC1;GSN,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,actin filament reorganization (GO:0090527),1/8,0.04618140745129543,0.13317429125489844,33.925714285714285,104.32761013829499,GSN,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,actin polymerization or depolymerization (GO:0008154),4/50,0.0002106234327572784,0.004748601029436822,16.953807978621874,143.5214221373016,AIF1;RAC1;GSN;CAPG,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,actin-mediated cell contraction (GO:0070252),1/9,0.051803755642352164,0.13904038310934347,29.932436974789915,88.6087725623409,GSN,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,actin-myosin filament sliding (GO:0033275),2/38,0.021027411025760362,0.10067177479514614,11.729748990418877,45.29945081506326,VIM;TPM4,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919),1/81,0.3811582188425946,0.42426947160216993,3.145235137533274,3.0337073562766363,BID,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,activation of protein kinase B activity (GO:0032148),1/31,0.1675304039472078,0.2406616595377294,8.329461358313818,14.881335933878487,CCDC88A,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,activation of protein kinase activity (GO:0032147),1/114,0.4914417740440774,0.5226310461532213,2.2257772183763374,1.581218427357071,CCDC88A,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,actomyosin structure organization (GO:0031032),1/76,0.36250313943554335,0.4071593232790523,3.3546641438032165,3.4040519931146886,PHACTR1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,acute inflammatory response (GO:0002526),1/27,0.14758171560773037,0.22262935201166137,9.58932614555256,18.347960156261912,PLSCR1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,acute-phase response (GO:0006953),1/15,0.08485630975545977,0.16492448917989044,17.539507389162562,43.26638537899271,PLSCR1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460),1/20,0.11152797501071594,0.1881560394738609,13.037802197802197,28.59815605185406,HLA-DRB1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway (GO:0007193),1/60,0.2989907080352925,0.35512306318368075,4.261368547418968,5.144932560915505,RGS1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188),1/165,0.6248260387440152,0.6397888423142682,1.5304038211029092,0.7197213789760829,RGS1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,aggrephagy (GO:0035973),1/29,0.15761443782098158,0.23156623566115778,8.915187969924812,16.47173245373291,VIM,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,alpha-linolenic acid metabolic process (GO:0036109),1/13,0.0739673618540095,0.15786493751974487,20.34857142857143,52.990352563030946,ACAA1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,ameboidal-type cell migration (GO:0001667),1/52,0.26492787127893624,0.3249362615092789,4.925991678224688,6.543183287825445,SEMA4A,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,amino sugar biosynthetic process (GO:0046349),1/12,0.06847495286588197,0.1520745156932656,22.119503105590063,59.30874170143665,NAGK,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,amino sugar catabolic process (GO:0046348),1/7,0.04052610249614882,0.12720366110583672,39.14769230769231,125.5000245796484,NAGK,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,amyloid fibril formation (GO:1990000),4/63,0.0005139662752944858,0.008276859498248863,13.23797921535478,100.25588837247578,LYZ;TGFBI;CST3;GSN,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,anterior/posterior pattern specification (GO:0009952),1/63,0.3113578658095179,0.36560961515511575,4.056,4.732590828417397,BASP1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,anterograde trans-synaptic signaling (GO:0098916),1/244,0.7662837122456685,0.7737718266975805,1.0283250220005866,0.27374299635573696,GABARAP,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,antibacterial humoral response (GO:0019731),1/44,0.22922959059504416,0.29516582797285024,5.8350738916256155,8.595245888832943,RNASE6,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,antigen processing and presentation of endogenous peptide antigen (GO:0002483),2/14,0.0029822815780102077,0.025957452863801002,34.30635838150289,199.49376020551287,HLA-DRA;HLA-DRB1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,antigen processing and presentation of exogenous peptide antigen (GO:0002478),16/103,7.50874750130578e-19,3.1036156338730556e-16,38.39704433497537,1602.425697840448,FCER1G;AP2S1;HLA-DMA;HLA-DRB1;HLA-DMB;HLA-DPB1;HLA-DRA;IFI30;AP1S2;HLA-DQA2;HLA-DQB1;HLA-DPA1;HLA-DQB2;HLA-DQA1;HLA-DRB5;CD74,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590),2/78,0.07730774039285127,0.16279407153577521,5.581434886093166,14.288256714977392,FCER1G;IFI30,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886),16/98,3.242583700698863e-19,2.8287301519826357e-16,40.737931034482756,1734.3256033852372,FCER1G;AP2S1;HLA-DMA;HLA-DRB1;HLA-DMB;HLA-DPB1;HLA-DRA;IFI30;AP1S2;HLA-DQA2;HLA-DQB1;HLA-DPA1;HLA-DQB2;HLA-DQA1;HLA-DRB5;CD74,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,antigen processing and presentation of lipid antigen via MHC class Ib (GO:0048003),2/5,0.00033923073874759076,0.006373426000712312,122.59702725020644,979.4068137243092,CD1D;CD1C,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,antigen processing and presentation of peptide antigen via MHC class I (GO:0002474),2/33,0.016095153831719267,0.08421093144021895,13.596201486374897,56.141939005772784,FCER1G;IFI30,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,antigen processing and presentation of peptide antigen via MHC class II (GO:0002495),16/100,4.5624679870687675e-19,2.8287301519826357e-16,39.76833299326668,1679.4665345933718,FCER1G;AP2S1;HLA-DMA;HLA-DRB1;HLA-DMB;HLA-DPB1;HLA-DRA;IFI30;AP1S2;HLA-DQA2;HLA-DQB1;HLA-DPA1;HLA-DQB2;HLA-DQA1;HLA-DRB5;CD74,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,"antigen processing and presentation, endogenous lipid antigen via MHC class Ib (GO:0048006)",2/5,0.00033923073874759076,0.006373426000712312,122.59702725020644,979.4068137243092,CD1D;CD1C,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,"antigen processing and presentation, exogenous lipid antigen via MHC class Ib (GO:0048007)",2/5,0.00033923073874759076,0.006373426000712312,122.59702725020644,979.4068137243092,CD1D;CD1C,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,antigen receptor-mediated signaling pathway (GO:0050851),11/185,1.0918304931198052e-08,1.5919101997276343e-06,12.47939735650245,228.78260914955408,HLA-DRB1;HLA-DPB1;HLA-DRA;HLA-DQA2;HLA-DQB1;HLA-DPA1;HLA-DQB2;HLA-DQA1;HLA-DRB5;SYK;MNDA,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844),1/64,0.31543212342742566,0.3693445071293747,3.9918560179977503,4.605850417145635,RNASE6,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,apoptotic cell clearance (GO:0043277),2/33,0.016095153831719267,0.08421093144021895,13.596201486374897,56.141939005772784,RAC1;TYROBP,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,apoptotic mitochondrial changes (GO:0008637),1/33,0.17733095730063678,0.24846371418394303,7.815824175824176,13.519323991183047,BID,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,apoptotic process (GO:0006915),4/231,0.04752088942762109,0.1367190322279586,3.422914363742766,10.428202593644428,IL1B;BID;ZNF385A;PLSCR1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,arachidonic acid metabolic process (GO:0019369),1/57,0.2864040200521464,0.34412886130296655,4.488546144121365,5.6122617843458595,GPX1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,aromatic compound catabolic process (GO:0019439),1/8,0.04618140745129543,0.13317429125489844,33.925714285714285,104.32761013829499,ACAA1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,autophagosome assembly (GO:0000045),1/58,0.2906242113314079,0.3471811387774045,4.4101863354037265,5.449774053241523,GABARAP,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,autophagosome maturation (GO:0097352),1/34,0.18218836979107858,0.25157414091418423,7.582004264392324,12.909985781775939,GABARAP,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,autophagosome organization (GO:1905037),1/56,0.282159009152707,0.3414921782347292,4.56972972972973,5.782008217744046,GABARAP,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,autophagy of mitochondrion (GO:0000422),1/40,0.21074305613377056,0.27770604633993146,6.427703435804702,10.008677491323533,GABARAP,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,axon guidance (GO:0007411),2/203,0.3365882138462188,0.3868112930206778,2.1010771812561857,2.287852464912646,SEMA4A;RAC1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,axonogenesis (GO:0007409),1/240,0.7606007044646839,0.7686592286358663,1.0457858634059052,0.2861759103432571,SEMA4A,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,barbed-end actin filament capping (GO:0051016),2/19,0.0054979689030295225,0.03918092781469315,24.49628406275805,127.4633899393196,CAPG;GSN,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,benzene-containing compound metabolic process (GO:0042537),1/8,0.04618140745129543,0.13317429125489844,33.925714285714285,104.32761013829499,ACAA1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,bile acid metabolic process (GO:0008206),1/33,0.17733095730063678,0.24846371418394303,7.815824175824176,13.519323991183047,ACAA1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,blood circulation (GO:0008015),1/51,0.26055658142034366,0.32180294916456786,5.023875530410184,6.756787233303926,GPX1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,blood vessel endothelial cell migration (GO:0043534),1/23,0.12716055223147585,0.20515091185147563,11.297142857142857,23.298151942162995,ID1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,blood vessel morphogenesis (GO:0048514),2/56,0.043040420339981095,0.1330925716248792,7.846157925438829,24.680996746101332,ID1;SYK,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,bone cell development (GO:0098751),2/9,0.0012026219228415543,0.015697380887616078,57.19653179190752,384.54664928917884,ANXA2;ZNF385A,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,bone development (GO:0060348),1/40,0.21074305613377056,0.27770604633993146,6.427703435804702,10.008677491323533,SULF2,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,carbohydrate derivative catabolic process (GO:1901136),1/19,0.10625585510518272,0.18376186935903288,13.743474903474903,30.811570131162792,SAMHD1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,carboxylic acid catabolic process (GO:0046395),1/12,0.06847495286588197,0.1520745156932656,22.119503105590063,59.30874170143665,NAGK,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cardiac muscle cell contraction (GO:0086003),1/19,0.10625585510518272,0.18376186935903288,13.743474903474903,30.811570131162792,GSN,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cardiac muscle contraction (GO:0060048),1/34,0.18218836979107858,0.25157414091418423,7.582004264392324,12.909985781775939,GSN,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cartilage development (GO:0051216),1/52,0.26492787127893624,0.3249362615092789,4.925991678224688,6.543183287825445,SULF2,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cell morphogenesis involved in differentiation (GO:0000904),2/72,0.06728596827138732,0.1520745156932656,6.058910343131227,16.351808799486772,RAC1;SPI1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cell projection assembly (GO:0030031),3/22,0.000280603511287347,0.006104357087654567,31.13315339631129,254.62460827295217,RAC1;GSN;CAPG,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cell projection organization (GO:0030030),3/30,0.0007150139294712152,0.010682135813786828,22.064327485380115,159.816525132062,RAC1;GSN;CAPG,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cell-matrix adhesion (GO:0007160),1/100,0.4472536533676169,0.48436203508807424,2.5413639626704954,2.044856130256685,RAC1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular component assembly (GO:0022607),5/261,0.018975462493093828,0.09305982684807836,3.7475575165458554,14.857598692329203,CAPG;AIF1;RAC1;GSN;CD74,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular component disassembly (GO:0022411),2/66,0.05774506725010627,0.1451317941296366,6.6252184433391585,18.893250374532407,CAPG;GSN,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular defense response (GO:0006968),3/49,0.002993480451228664,0.025957452863801002,13.032069420863987,75.73350661431537,TYROBP;MNDA;LSP1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular macromolecule catabolic process (GO:0044265),1/53,0.26927361177792547,0.32961429279825033,4.831836734693877,6.339501570567301,RNASE6,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular modified amino acid biosynthetic process (GO:0042398),1/20,0.11152797501071594,0.1881560394738609,13.037802197802197,28.59815605185406,PLSCR1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular protein catabolic process (GO:0044257),2/60,0.048731812729433464,0.13904038310934347,7.3076923076923075,22.079631247658412,AP2S1;CTSH,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular protein localization (GO:0034613),4/329,0.1292703020935769,0.20790554422313273,2.376325907343277,4.861605648845533,ARF5;ID1;ARF3;CD74,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular protein metabolic process (GO:0044267),3/417,0.44703864138766425,0.48436203508807424,1.4256378783710382,1.1477956573272468,LGALS1;CST3;CTSH,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular protein modification process (GO:0006464),4/1025,0.8622964261937687,0.8643876867261707,0.7209290201496233,0.10681009366825765,LGALS1;RPS6KA4;SYK;CST3,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular protein-containing complex assembly (GO:0034622),2/168,0.2604230700704415,0.32180294916456786,2.5488204967973753,3.4293048735072715,AP2S1;POMP,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular response to DNA damage stimulus (GO:0006974),4/350,0.15161457474007023,0.2258231708496681,2.229078613693998,4.204964370491495,ZNF385A;BID;MNDA;SAMHD1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular response to chemical stress (GO:0062197),4/101,0.0029736516552848944,0.025957452863801002,8.057806099226218,46.880030379794256,AIF1;GSTP1;PRDX3;GPX1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular response to cytokine stimulus (GO:0071345),8/482,0.0074687707549562265,0.04926210497949852,3.1989672031363514,15.665421891126144,IL1B;HLA-DPA1;CEBPD;VIM;AIF1;SYK;MNDA;LGALS9,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular response to drug (GO:0035690),1/26,0.14252114696261678,0.21737542710165414,9.966050420168067,19.41650613102388,IL1B,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular response to fluid shear stress (GO:0071498),1/12,0.06847495286588197,0.1520745156932656,22.119503105590063,59.30874170143665,KLF4,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular response to growth factor stimulus (GO:0071363),1/158,0.6088059693425968,0.6259696533870813,1.5991836734693878,0.7936039611511153,KLF4,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular response to hormone stimulus (GO:0032870),1/76,0.36250313943554335,0.4071593232790523,3.3546641438032165,3.4040519931146886,CTSH,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular response to interferon-beta (GO:0035458),1/20,0.11152797501071594,0.1881560394738609,13.037802197802197,28.59815605185406,MNDA,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular response to interferon-gamma (GO:0071346),12/121,5.604243762328228e-12,1.6252770216132613e-09,21.996150058196793,569.865191434936,HLA-DRB1;HLA-DPB1;HLA-DRA;IFI30;HLA-DQA2;HLA-DQB1;HLA-DPA1;HLA-DQB2;HLA-DQA1;HLA-DRB5;AIF1;LGALS9,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular response to interleukin-1 (GO:0071347),2/155,0.2320625259756311,0.29824287531316956,2.7671292199356063,4.042079677771058,RPS6KA4;IL1B,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular response to interleukin-12 (GO:0071349),1/48,0.24728792669326707,0.31004755217356034,5.342255639097744,7.46420986885149,ANXA2,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular response to interleukin-2 (GO:0071352),1/11,0.06295034010487634,0.14953720637939974,24.227755102040817,66.99965481281787,SYK,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular response to interleukin-6 (GO:0071354),1/28,0.1526127557838886,0.2258231708496681,9.24,17.36982854333114,SPI1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular response to laminar fluid shear stress (GO:0071499),1/7,0.04052610249614882,0.12720366110583672,39.14769230769231,125.5000245796484,KLF4,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular response to lectin (GO:1990858),4/115,0.004731463556028444,0.035993955886351355,7.039376973492185,37.68545037408651,FCER1G;CLEC10A;SYK;TYROBP,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular response to lipid (GO:0071396),3/219,0.13893830629367307,0.21616499348074608,2.766892211282633,5.461085115487031,VIM;IL1B;GSTP1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular response to lipopolysaccharide (GO:0071222),3/120,0.03388344299887466,0.12266140012116471,5.132636555928829,17.37309598834028,VIM;IL1B;GSTP1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular response to low-density lipoprotein particle stimulus (GO:0071404),2/14,0.0029822815780102077,0.025957452863801002,34.30635838150289,199.49376020551287,FCER1G;SYK,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular response to mechanical stimulus (GO:0071260),1/49,0.2517367588815263,0.31403780786025415,5.231752577319588,7.216529589632424,IL1B,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular response to molecule of bacterial origin (GO:0071219),3/115,0.030414486471244017,0.12087808725750829,5.362573099415204,18.73058974394709,VIM;IL1B;GSTP1,5,GO_BP,100
GO_Biological_Process_2021_fixed.gmt,cellular response to muramyl dipeptide (GO:0071225),1/9,0.051803755642352164,0.13904038310934347,29.932436974789915,88.6087725623409,VIM,5,GO_BP,100
